sent,label
#韩寒方舟子之争#如果韩寒败了，臭了，那么中国的文学创作者们都可以歇笔了，手稿也能造假，身边的人都是伪证，你们还敢写下去么？,0
#韩寒方舟子之争#韩寒，一个80后的赛车手，竟被称为著名作家，且不说他有没有做假，敢问哪里来的思想，哪里来的经历；,0
#韩寒方舟子之争#什么都不说了昂…,0
冷静！,0
无花知老果，骗人，人途是非，,0
#韩寒方舟子之争#……,0
想提高知名度就出来诬陷人家。,0
国家培养你这么些年，自己的业务不好好研究。,0
#韩寒方舟子之争#再一次表示，坚决挺韩寒。。。。,0
#韩寒方舟子之争#    四个字。。。,0
方舟子。,0
估计能学会点你不会的。。。。,0
所幸的是这次遭方舟子拍砖，只好现起阿Q精神。,0
鄙视方舟子！,0
鄙视方舟子！！,0
鄙视方舟子！！！！！！！,0
#韩寒方舟子之争#真理往往掌握在少数人手中，但少数人必须服从多数人，何况这根本就是谬论，纯属无稽之谈……,0
#韩寒方舟子之争#方肘子火了吧？,0
更出名了吧？,0
韩寒有和他理论的功夫说不定又写出一本大销的书来呢！,0
是实胜于雄辩！,0
韩寒支持你到底   ！！！,0
不管韩寒是否造假、但就为其作文宗旨是我们必须要支持的,0
#奖状植入广告#唉，希望我以后得的奖状不要植入广告,0
#奖状植入广告#广告从娃娃抓起,0
#奖状植入广告# /吓 /惊讶 /发呆油菜……,0
/疑问,0
#奖状植入广告# 给个奖状就行。,0
#奖状植入广告# 又一个新的媒介,0
#奖状植入广告#   该怎么说那。。。。,0
石家庄（第二）外国语学校的顶起！,0
#奖状植入广告#你随便说几句话不知道就植入多少广告，,0
|||，真的伤不起,0
#奖状植入广告#让小学生了解社会状况未尝不可#新人报到#,0
#奖状植入广告#我没看到奖状啊！,0
??,0
#奖状植入广告#都是有才人,0
#奖状植入广告# 省经费？,0
省给你自己吧？,0
以前我们初中，别人赞助了3万，可学校只用了几千块……,0
其余的哪去了？,0
#奖状植入广告#为了印章这是一个神奇的国度，还有什么不可能的呢。。。。,0
#奖状植入广告#   现在没有不商的空间了,0
#奖状植入广告#学赚广告费从娃娃抓起,0
但我要说的是你植入的广告最好艺术点，还有是植入的广告不要喧宾夺主。,0
#奖状植入广告#我回过头去看自己成长的道路，一天一天地观望，我站在路边上，双手插在风衣的兜里看到无数的人群从我身边面无表情地走过，偶尔有人停下来对我微笑，灿若桃花。,0
我知道这些停留下来的人终究会成为我生命中的温暖，看到他们，我会想起不离不弃,0
#奖状植入广告#广告直接做到你家了。,0
#奖状植入广告# 没有什么稀奇的 我们这幼儿园老是还给小孩发广告呢！,0
#奖状植入广告# 只有想不到没有做不到,0
#奖状植入广告#节省经费？,0
/流泪,0
这以后还怎么办。,0
#奖状植入广告#呃……,0
#奖状植入广告#上不起的广告！,0
#奖状植入广告#狠 /给力,0
/流泪,0
#奖状植入广告#请保护幼小孩子那一片心灵净土。,0
书包和本子背后是否还有其他？……,0
/擦汗#奖状植入广告#  真是植入广告从娃娃抓起..,0
#奖状植入广告# 广告，广而告知，这是本质。,0
#奖状植入广告#- -.一张奖状才多少钱啊。,0
/擦汗,0
#奖状植入广告# 其实、人民币也是毛爷爷给代言的……,0
#奖状植入广告#现在不拿孩子当回事儿，将来他们也不拿你回事儿。,0
#奖状植入广告#商机、投资者看到了商机、,0
#奖状植入广告#。。。。。。。。。。,0
#奖状植入广告#这也行？？？,0
#奖状植入广告#春晚三十年影响还是有的！,0
我要是学生，就再也不做三好学生了。,0
#奖状植入广告#广告在哪？,0
#奖状植入广告#学生商的起,0
#奖状植入广告#被逼无奈呀！,0
#奖状植入广告#今天出门坐公交的时候就看到坐在我旁边的一男子用的这种卡  我当时还笑了  哈哈  真是啊,0
#奖状植入广告#广告？,0
真的很广！！！,0
难道这是和商业的“完美”结合？,0
#奖状植入广告#正常有本事你也去赞助啊，没本事，别吵,0
#奖状植入广告#节约用纸吧,0
#奖状植入广告#让孩子们早点认识社会也很好的嘛，当然广告内容要考虑的,0
#假和尚搂女子#现在的庙都商业化了，少林上市，小庙好多都被人承包掉了。。,0
#假和尚搂女子#tmd;和尚也是男人，是男人就会有需要。,0
你们以为自己比他们好啊？,0
难怪杜甫突然变忙了。,0
/抠鼻,0
#假和尚搂女子# 装和尚求关注啊！,0
#假和尚搂女子#假冒和尚？,0
真是林子大了什么鸟都有，好玩还是借此出名啊？,0
呜呜...,0
都是祖宗无积德啊！,0
#假和尚搂女子#连日来在微博中一直热传两名“和尚”搂着女人逛街、开房的照片。,0
昨日下午这两名因搂女人逛街而在微博上迅速蹿红的假和尚，在法源寺拍照时被寺内僧众认出并报警。,0
目前这对“和尚兄弟”已交由警方处理。,0
哈哈,0
就你们这样的不他们罚你么到吐血    才怪,0
/发怒,0
佛如果真是为普度众生而存在的，那么为什么要让善男信女们对他敬畏呢？,0
而应该是对佛感觉亲切和爱戴的吧。,0
#假和尚搂女子#【两假和尚搂女子逛街，被警察抓获。,0
找什么刺激不好，偏偏假扮和尚。,0
#假和尚搂女子#说个直接点的：和尚与妓女有得一比。,0
妓女再怎么说也是辈自己的本事去挣钱，虽说有违道德，但怎么说也是自食其力啊。,0
而和尚呢，一天到晚宝相威严，一张破嘴愚昧了多少人的思想。,0
在某方面还不如妓女。,0
我鄙视这些人。,0
#假和尚搂女子#嗨，世风日下，人心不古啊。,0
#假和尚搂女子#为了出名吧？,0
黑社会的和尚吧!,0
#假和尚搂女子#。。。,0
#假和尚搂女子# 当今这社会什么都有假的。,0
连行善积德的和尚都拿来假，真是有辱中华民族的之传统美德。,0
/白眼,0
只有羡慕嫉妒了…,0
#90后当教授#恩。,0
终究努力比运气多些。,0
真的要怀疑一下他的含金量了！！,0
至少他证明了九零后不全是脑残！,0
其实年龄不是问题、关键是他是否真的有这个实力？,0
文科类就绝出不了这么年轻的教授。,0
希望心理素质跟知识能划上等号吧~,0
值得大家支持,0
围观一下,0
人都是一个脑袋，怎么有的人脑袋就那么聪明，有的就傻得连自己是谁都不知道，￣￣,0
社会发展必须要有后启之秀，,0
为什么没人站出来和国家说呢！,0
一个国家经济出了问题没关系可要是思想出了问题就不好办了！,0
说话之前考虑清楚在说，别搬了石头砸自己的脚。,0
你敢说你们老人就都是好东西吗，敢说你们的孩子孙子是畜生么，都是，90后。,0
什么东西别一改而论。,0
统则灭绝;承则光大!,0
#90后暴打老人#小心打雷啊，人在做天在看啊！,0
举头三尺有神明啊！,0
有木有想过这曝光后他们以后怎么办？,0
加油…,0
/可爱,0
#90后暴打老人#90后又多了些标签，不能一竿子打翻一船人啊，也不能针对，难道80;70就没有打老人的人，只是非要区分换，非要针对90后,0
#90后暴打老人# 拖出去开车轧会，再挂起来喂狗,0
#90后暴打老人#虽然不能一棍子打一批人。,0
但是这样的事情希望越少越好。,0
一人一句对不起的事！,0
#90后暴打老人#古人说过，子不教???事出必定有因、他们何尝又不是受害者？,0
#90后暴打老人#  素质教育，人们一直在呼吁！,0
为了金钱可以肆意践踏做人的道德底线。,0
为什么在需要援助的弱者面前很多人成了旁观者？,0
#90后暴打老人#他父亲出来道歉算个P 要他们两个小瘪三自己出来道歉,0
#90后暴打老人#为什么要挂上90后 /流汗,0
#90后暴打老人#人与动物最大的区别是会脸红。,0
#90后暴打老人#搞不懂？,0
#90后暴打老人#如果被殴打后，接受道歉就算了，那样下次他们会更会变本加利，一定要接受法律的惩罚．,0
#90后暴打老人#也许他们不会说话;只知道动手.,0
#90后暴打老人#建议这个90后去参加＜变形记＞,0
#90后暴打老人#没想到跟帖的90后居多，90后也在深刻的反省，社会应该多一份宽容和理解。,0
#90后暴打老人#这个视频我看了！,0
出来混就别欺负老人！,0
#90后暴打老人#我们能做的也只是愤愤不平,0
他会不会回家打他爸他妈！,0
是不是也要打他爷爷奶奶？！,0
往深了说，是不是被人家美国佬真的言中了！,0
在一味强调考试分数的今时今日，有哪些学校会在思想品德教育上“浪费”课时。,0
#90后暴打老人#你也有老的一天,0
#90后暴打老人#别把责任都推给教育，老师没叫他们打架，老师天天都要讲不许打架斗殴，他得听才行啊，光靠口头教育，又不能打不能骂，讲理没什么用。,0
回家家长还得教育着 谁打你你就打回来咱不能吃亏！,0
有木有？,0
#90后暴打老人# 为什么不把那几个小孩资料在微博上曝光呢，现在国家不公正，微博上的进步人士还是不少的，大家都贡献点力量，凝聚起来就能改变一些东西，就像药家鑫事件一样，大家一起使劲，把公正的评论传播成大众的心声，老人再不对也不能动手打,0
再不对下一代进行正确的教育，五千年的文明古国，如何自立于世界民族之林？？,0
#90后暴打老人#打老人？,0
这下可好，你暴火了！！,0
暴打之后还要再打……,0
你是一次出名不够，还要再来一次……,0
#90后暴打老人#我们会继续关注老人医药费的支付情况。,0
#90后暴打老人# \r平常心。,0
做平凡事。,0
那不平常心呢？,0
做什么事？,0
#90后暴打老人#注意看谁先动手,0
#90后暴打老人#所以说对孩子还是不能太嬌惯，古人云，惯子如杀子啊！,0
也不想想以后在家禽界怎么混。。。,0
要拘留！,0
要自己出来道歉！,0
#90后暴打老人#真TM想骂三字经……,0
#90后暴打老人#刷死副本蓝boos 黑boos,0
#90后暴打老人#冲动是魔鬼，没有好的沟通，就会有暴力冲突。,0
#90后暴打老人#道歉解决不了问题,0
#六六叫板小三#支持！,0
支持！,0
#六六叫板小三#永远不要忘了，我们已是人类。,0
你看那母猴子，母狮子，，都能自然地让雄性相信自己是“小可爱”。,0
可人类就不行了。,0
装出了，男人也不信。,0
男人的立比多，不能够在你那里充分释放的。,0
这是事实。,0
当然这不是找小三的充分必要理由。,0
可以自己憋着，这也是一法啊。,0
#六六叫板小三#23年的婚姻。,0
却抵挡不住小三的贱肉。,0
同样是女人。,0
女人何必有伤害女人！？,0
而便宜了男人。,0
看到烂货！,0
就不放口！,0
要怪自己的老公吧。,0
/偷笑,0
这种男人不要也罢，有你这样的老婆还去找小三，我相信他还会有不同的小三出现，所以还是趁早放手吧！,0
呵呵呵！,0
#六六叫板小三#,0
支持你六六，捍卫自己的家庭。,0
#六六叫板小三# 六六，你别说你老公爱你多过爱小三了，你老公要是真的爱你，爱这个家又怎么会带小三，退一步说，就算它一时糊涂，也不至于纵容小三吧？,0
你老公要是真爱你的话你又何必发微博了？,0
直接甩了小三不就得了？,0
看他们也能够一起生活23年吗？,0
这么优秀的女人老公不会不珍惜的！,0
#六六叫板小三#我真的无法断定到底谁是谁非，少来夫妻老来伴啊！,0
哪个没有身体出过轨，只要心在家就原谅他吧，能保证以后会碰到如意的吗？,0
还不都大同小异，得过且过吧,0
#六六叫板小三#上得了厅堂，下得了厨房，开得起好车，买得起好房，斗得过小三，打得过流氓。,0
要抓紧人的心，想老公的优点，,0
同时当老婆的一定要爱自己多一点，你都不好好爱自己的话，还会有谁来爱。。。。？？？,0
一个巴掌拍不响，微博战没意思！,0
你老公能经得住诱惑吗？,0
一不小心当了第三者，不觉得愧疚还理直气壮来了，唉…,0
#六六叫板小三#哎。。。。,0
如果你不是个疯子，就不应该跟那些个的女人玩老公保卫战，还公开挑战， ………,0
或许这是你的‘手段’！,0
如果换成我…,0
六六，我喜欢你。,0
正房永远都是有震撼力的。,0
希望那些正做着贱小三的女人多点自爱吧。,0
小三永远上不了堂的！,0
打倒小三，加油！,0
/奋斗,0
#六六叫板小三#你是我的偶像啊！,0
还是自己男人不争气。,0
干嘛作贱自己？,0
有一次出轨就会有第二次，男人不能惯的,0
不然小三不会靠过去的。,0
希望六六战胜小三。,0
你们俩应该联合起来，把它踢出去。,0
#六六叫板小三#支持，希望你老公能够做回男人站出来去给她说清楚，不得不说，现在不是男人坏了，变了。,0
#六六叫板小三#找个小四来惩罚下小三。,0
今天 19:19 来自手机腾讯网...,0
昨天 09:46 来自腾讯微博,0
看好自己身边人才是主要的。,0
已经这样了，想想别的办法了。,0
不过还是很支持你的,0
太累了。,0
#六六叫板小三#给男人擦屁股很伟大嗦？,0
尊重是互相的，既然她都不要脸了，不尊重你们夫妻的感情，你尊重她干嘛？,0
强烈要求小三门自重，还我们一片纯洁的社会。,0
有时，我也想看看小三变成新的女主人。,0
感觉好像在玩阴的,0
他应该更爱偶得吧，如果没有偶得……,0
#六六叫板小三#我支持你！,0
六六！,0
如果真的喜欢一个人，会在背后默默地注视着他，为他的成功而高兴，为他的失意而伤感！,0
真正的感情是拥有而不是占有！,0
而这样公然叫嚣的一类，无非借机成名罢了！,0
#六六叫板小三#这事为什么做老公的不站出来保护老婆？,0
不就是因为这个老公宠着那小三，小三才那么嚣张的吗？,0
#六六叫板小三#到底是男人经不住诱惑，还是女人耐不住寂寞，即使再喜欢也不当小三，这是做人的道德准则。。。,0
这个社会。。。,0
是人就做不出这样的事，这样不要脸的人活着只会给这个世界抹黑.要么转正，在有小四、小五岀现,0
VS#经典电影台词#长得美不是女人的错，是男人贱，控制不了自己，,0
/咖啡,0
不吵不闹！,0
你难道没看&lt;蜗居&gt;吗？,0
做了总要还的，三们，等着吧！,0
事后还都是人家小三错了，什么人阿,0
真想再跟小日本再来一次！！！,0
#名古屋市长否认南京大屠杀#哎，美国同志们，你们也可以否认投过两颗原子弹的,0
#名古屋市长否认南京大屠杀#是人都会这样！,0
又何况是小日本呢？,0
#名古屋市长否认南京大屠杀#派个特工秘秘潜入，干掉狗日的,0
#名古屋市长否认南京大屠杀#谴责，循环多次谴责中。。。。,0
#名古屋市长否认南京大屠杀#灭了岛国 女优留下,0
以牙还牙。,0
#名古屋市长否认南京大屠杀#无视中国,0
#名古屋市长否认南京大屠杀#直接攻下来算了,0
#名古屋市长否认南京大屠杀#犯我中华者，虽远必诛.......,0
#名古屋市长否认南京大屠杀#扁死他,0
#名古屋市长否认南京大屠杀#美,0
#名古屋市长否认南京大屠杀#乖乖隆地洞,0
#名古屋市长否认南京大屠杀#只能说无奈,0
#名古屋市长否认南京大屠杀#，不是吧,0
#名古屋市长否认南京大屠杀#刚在南京近距离感受了南京大屠杀的国耻……,0
日本就闹这么一出……,0
历史如果可以这么轻易被否认，日本是不是早应该被灭N多次了呢？！,0
#名古屋市长否认南京大屠杀#wo  li  ge  qu,0
#名古屋市长否认南京大屠杀#事实已定，不必争议,0
#名古屋市长否认南京大屠杀#呵。,0
#名古屋市长否认南京大屠杀#事实是不会改变的,0
#名古屋市长否认南京大屠杀#哎，本来作为一名普通的老百姓来说，我是不能给予任何评价的哈！！！,0
#名古屋市长否认南京大屠杀#唉。。。。。。。。。,0
#名古屋市长否认南京大屠杀#你的情绪牵动着我的思绪~!~!,0
#名古屋市长否认南京大屠杀#有钱就该去日本。,0
#名古屋市长否认南京大屠杀#muyou,0
#名古屋市长否认南京大屠杀# /发怒 真他妈操蛋,0
/发怒,0
#名古屋市长否认南京大屠杀#把狗日的都屠掉,0
#名古屋市长否认南京大屠杀#行动,0
#名古屋市长否认南京大屠杀#中国快快灭了小日本吧。,0
#名古屋市长否认南京大屠杀# 可以去死了咩~,0
劈的世界上没有日本这个地方...,0
#名古屋市长否认南京大屠杀#求道歉！！,0
#名古屋市长否认南京大屠杀#南京——做为当年中国的首都，30万无辜的民众被杀。,0
我认为南京世代不应与日本的任何一座城市建立友好关系。,0
可以欢迎他们的友好访团，但绝不能与他们建立友好，因为这是不可磨灭的痛！,0
#名古屋市长否认南京大屠杀#我哪知道,0
#名古屋市长否认南京大屠杀#@！,0
@！！！！！,0
#名古屋市长否认南京大屠杀#行动,0
抵制日货！,0
拿上枪炮 死亦何欢呢,0
#名古屋市长否认南京大屠杀#恩。。。。,0
#名古屋市长否认南京大屠杀#又不是第一次这么说,0
#名古屋市长否认南京大屠杀#klklklk,0
#名古屋市长否认南京大屠杀#我们真的不应该让日本货横行中国,0
#名古屋市长否认南京大屠杀#都过去了，何必那么斤斤计较。,0
并不是所有的人都是那个样子,0
#名古屋市长否认南京大屠杀#承认了又能怎么样,0
#名古屋市长否认南京大屠杀#打到他承认,0
#名古屋市长否认南京大屠杀#历史。,0
改变不了。,0
#名古屋市长否认南京大屠杀#忍无可忍的时候无需再忍了！~,0
#日本你听着-.# http://url.cn/3coPuV,0
#名古屋市长否认南京大屠杀#中国的同胞们,0
邓小平,0
#名古屋市长否认南京大屠杀#真不知道他们靖国神社里供奉的所谓英雄都是怎么写的生平?,0
"难道不是\""在侵华战争中杀敌无数",0
#名古屋市长否认南京大屠杀#日本怎么还不来海啸呢！,0
#名古屋市长否认南京大屠杀#现在就是灭日本最好时机~,0
#名古屋市长否认南京大屠杀#应该强硬啊，谴责能当饭吃麽,0
#名古屋市长否认南京大屠杀#发奋,0
五年了唉。,0
/发怒,0
#彭宇承认撞了南京老太#   真撞了吗？,0
真相为什么总是被蒙蔽？,0
假亦真是真亦假……,0
靠！,0
#彭宇承认撞了南京老太#真的累了？,0
在大是大非面前，即使彭宇没有撞到这位南京老太，他也会“承认”的。,0
#彭宇承认撞了南京老太# 真相只有一个！,0
但是，是哪个呢？,0
#彭宇承认撞了南京老太#新闻里还说，政府要求他们双方从此不得在各种媒体报道网络等处再提此事。,0
说白了，要不是杀人犯法，就差灭口了。,0
彭宇成了哑巴人，装与没装永远说不清楚。,0
但有一点肯定。,0
现在才来挽救这些……,0
#彭宇承认撞了南京老太#真相为啥就来的这么迟尼？,0
#彭宇承认撞了南京老太# /擦汗 /鼓掌 /差劲,0
#彭宇承认撞了南京老太#警方丢失了事发时对双方的询问笔录；,0
法官根据“日常生活经验”和“社会情理”分析来判案。,0
#彭宇承认撞了南京老太#    彭宇，赶快逃离南京，不然你死无葬生之地。,0
你信不信？,0
反正我是信了？！,0
如果真的撞人了，花了几万块的医药费，怎么可能收人家一万块了事？,0
只有撞与不撞，只有负责医药费与无责两种！！,0
#彭宇承认撞了南京老太#我们都分不清孰真孰假了。。。,0
#彭宇承认撞了南京老太#不管你信不信，反正我谁也不信了,0
#彭宇承认撞了南京老太#是抄做吗？,0
#彭宇承认撞了南京老太#嘛事都有,0
#彭宇承认撞了南京老太#居然丢了什么记录、、、、、、、嗨~~~~,0
政府还是其他。。。。,0
我们丢失的是什么？,0
#彭宇承认撞了南京老太# 我了个去,0
#彭宇承认撞了南京老太# /衰,0
拿出证据来。,0
盖子悟了5年，早干嘛去了？,0
"#彭宇承认撞了南京老太#\""在得知原告申请调取的事发当日城中派出所接处警的询问笔录已丢失时\""",0
#彭宇承认撞了南京老太#一句话,0
#彭宇承认撞了南京老太#哼，老太的儿子干什么的，关键证物怎么丢失的？,0
这问题解决了吗？,0
既然当初真是彭宇撞的人，为什么现在才出来澄清？,0
既然法律认定了彭宇的过失，那彭宇就应该全额赔偿，赔个一万算什么事情？,0
都不提证据都没一个光凭几个与本案还脱不了干系的证人口供就能断案这种事了……,0
#彭宇承认撞了南京老太#孰是孰非已经不重要了，已经有问题被发现，那么如何解决它，这才是重中之重。。。,0
 媒体，你们说了算！,0
,0
#彭宇承认撞了南京老太#钱款已退，后款补请，只要出来说句话，大家好商量。,0
#彭宇承认撞了南京老太#想要挽回目前民间道德信心吗？,0
值得深思和探讨！,0
#彭宇承认撞了南京老太#刘XX表示，“彭宇案”的负面效应，是许多当事者始料不及的。,0
作为彭宇应引以为戒，深刻反思和汲取教训，努力提高见义勇为和驾驶水平，营造良好的社会道德环境。,0
判你或者不判你，法律就在那里，有种告去！,0
#彭宇承认撞了南京老太#: 怕社会“道德滑坡”,0
#彭宇承认撞了南京老太#政府想证明什么呢。。,0
想挽回什么？,0
#彭宇承认撞了南京老太#历史，总是掌握历史的人书写的！,0
#彭宇承认撞了南京老太#    明显是老太急这，彭宇下车，把彭宇撞了。。。。。,0
这老太要跑的多快多急啊，下车肯定都是很慢的！！！,0
#彭宇承认撞了南京老太# 社会的压破，舆论的压力………,0
#彭宇承认撞了南京老太#志伟哥，杀了一个彭宇案，还有千千万万个彭宇案啊！！,0
#彭宇承认撞了南京老太#估计是被和谐了,0
应该好好反思了！,0
#彭宇承认撞了南京老太#被承认了！,0
#彭宇承认撞了南京老太# /抓狂 /抓狂/抓狂 /抓狂/抓狂 /抓/抓狂 /抓狂狂/抓狂 /抓狂,0
#彭宇承认撞了南京老太#真的撞人假的撞人只有当事人知道。,0
#彭宇承认撞了南京老太#很简单，被和谐了嘛。。。,0
360总是喜欢怀疑别人的软件有病毒,0
#苹果封杀360#我无所谓…,0
只要给大众好用得技术…,0
就行…,0
别的不考虑…,0
#苹果封杀360#真的吗？,0
还是你们搞错啦！,0
#苹果封杀360# 打打打，最好都免费赠送还倒贴！,0
#苹果封杀360#……,0
360出问题了吧？,0
#苹果封杀360#这是想让国人都不用360吗？,0
/菜刀#苹果封杀360#这次是苹果大战360！,0
关注中。。。,0
#苹果封杀360#吵去吧，晴天一声霹雳，互粉妹子有木有/呲牙，坐等真相，那些傻逼来傻逼去的同志们，不懂城门失火，殃及池鱼的道理？,0
双方利益纠纷，我至今没懂企鹅和360谁赢了,0
#苹果封杀360# 清者自清，浊者自浊。,0
你懂的！,0
#苹果封杀360#这应该是苹果和微软之间的事啦,0
#苹果封杀360#从周鸿伟做互联网开始,0
#苹果封杀360#什么都不懂……,0
#苹果封杀360#专封杀中国公司,0
从有电脑开始就用。,0
#苹果封杀360#　360无线产品将重新上架。,0
根据360与苹果公司的电话沟通，360的无线产品无需做任何修改，将在未来48小时到72小时内重新在苹果应用商店上架。,0
#苹果封杀360#我想知道这次的动机是什么？,0
纯粹的炒作吗?,0
#苹果封杀360#诺基亚2610强势路过……,0
#苹果封杀360#与我无关，反正我也不用苹果。,0
看很多人的评论，根本不知道苹果的appstore和360是什么关系，就毅然支持了360。,0
国产机都适用  。。。,0
#苹果封杀360#贫民的东西怎么这么难发展啊，国内打打就算了，国外的凑什么热闹，是中国人的话，就应该封杀苹果，支持360，关键时刻必须一致对外！！！,0
3Q到3A所有人都是各执己建，结果是轰轰烈烈的把名声打出去了，消费者永远在舆论下生活。,0
#苹果封杀360#无所谓谁的错。,0
自己软件不行就以其他原因来掩盖。,0
刻不容缓,0
#苹果封杀360#哦我说不见了,0
#苹果封杀360#要是360窃取用户隐私属实，那么就应该鄙视它，要理性的看这个问题。,0
虽然我用的是App,0
切！,0
以后造个拉登牌的手机。,0
吓吓你们,0
#皮鞋果冻#把各式各样造假的东西拿出来，估计可以开个科技展览会了。,0
#皮鞋果冻# - -...,0
很多食品存在的危害还是没少见...,0
#皮鞋果冻#不敢吃。,0
#皮鞋果冻#这个世界，我们还能够相信什么？,0
、、,0
哇咔咔，不过偶不素很稀饭果冻……,0
就那么一点点而已！,0
#皮鞋果冻#中午买斤把草莓被告知是催熟剂催红的，回家最好不给小孩吃。,0
#皮鞋果冻#哎呀 怎么说呢  ！,0
#皮鞋果冻#oh天哪，以后还有什么可以吃的吗？,0
#皮鞋果冻#……,0
坚决不吃,0
#皮鞋果冻#现在中国还有什么东西是能够吃。,0
能够让我们放心的？,0
怎么都没有人查？,0
就只看见砖家出来帮厂商说话。,0
根本不把人民的身体健康放在眼里。。。。,0
其实像这些在食品方面造假的都应该枪毙,0
#皮鞋果冻#三聚氰胺、瘦肉精、地沟油、苏丹红、工业明胶……,0
食品安全问题和生活必需品涨价，如此重大的影响社会和谐的因素，却是在媒体上禁言的。,0
信不信由你,0
/呲牙,0
#皮鞋果冻#小时候吃过果冻，现在早就不吃了...,0
知道了不吃，不知道呢？,0
#皮鞋果冻#=。,0
#皮鞋果冻#哎，这样的食品添加剂事件还少吗？,0
这句话现在的这么说：今年你心黑了没有！,0
/擦汗,0
#皮鞋果冻# 大家 别吃果冻了。,0
#皮鞋果冻#惊人的发现啊！,0
挨千刀的啊。,0
以后不要再乱扔鞋啦。,0
到处都是~~~~~  没法过了！,0
TMD，没人管吗？,0
天时地利好就了不起了，上天了！,0
#三亚春节宰客#三亚湾的顺源大排档一样宰你没商量。,0
说句公道话：没有美国就没有现在的中国，是属大日本国了。,0
腐败政府：要让每一个中国人活得幸福而有尊严；,0
让人民感到安全有保障；,0
让社会实现公平正义；,0
让每个人对未来有信心。,0
不管你信不信，反正我信了！,0
#三亚春节宰客# 海南网友别介意。,0
此事和当地人民无关，和政府有关！,0
各个国家为中国游客绿色通道准备好了没有；,0
别说不提醒你们哦 /呲牙，出国旅游比神州游便宜,0
#三亚春节宰客#三亚。,0
#三亚春节宰客#这是在挑战整个社会的道德底线，官商勾结，有点脑子的人都能想得明白。,0
只能说明大多数人无所谓。,0
只要宰了还有人去，政府收益，商人获利，游客随意，那么为什么不宰？,0
这种人挨宰了最多在网上吼两声，完了也就过去了。,0
/撇嘴,0
还是有自身利益牵涉其中？,0
#三亚春节宰客#1、当地政府如果不借此机会严肃认真整顿的话，会引起游客的不信任，三亚乃至整个海南旅游业将受到重创。,0
到三亚的人大多是回头客、侯鸟族，到时没了客源，受伤的是你们自己。,0
#三亚春节宰客#三亚消费真得有人出来管管，去过三亚的人十有十个都说“消费高”，还用什么“三亚宣传部长发言：损坏三亚形象要追究法律责任”，呸！,0
身正不怕影子歪，吓唬谁呢？,0
绝对相信这账单是真的~！,0
并认真处理！,0
#三亚春节宰客#三亚宰客并不是现在才有的现象，早好多年一直就存在在那儿，只是这次离谱的宰客被大家所曝光而已，不用大惊小怪的，真的。,0
建议大家都别去海南，反正消费钱财差不多，为什么不去海外东南亚国家领略异国的热带海外风情呢！？,0
#三亚春节宰客#当地的政府部门这么做的用意是什么？,0
掩耳盗铃？,0
越抹越黑？,0
还是让游客永远不去三亚？,0
#三亚春节宰客#真是………,0
唉！！！！,0
这样的事情在网络和电视上公布，肯定会对三亚的形象大打折扣！,0
或者把它割让给美国，也许能发展成第二个拉斯维加斯。,0
只有暴露出弊端我们才能更好的解决！,0
只有解决海南的旅游环境才能走向成熟！,0
#三亚春节宰客# 规范旅游市场应该从三亚做起。,0
罚50万就不了了之了吗？,0
我们这儿有一句俗语，不太文明，但话糙理不糙，有些人劣根性，軟的欺，硬的怕，見了混混就跪下，逆耒順受，委屈求全，推聋装哑，長此下去，坏人有恃无恐，更加猖狂，你受了欺圧，为什么不反抗？,0
回乡之后也可以投诉，你纵容犯罪,0
#三亚春节宰客#在中国，只要是对客人的，能卖钱、能换钱、能来钱的，不管是旅游景区还是商场，现在，还能找得出有不宰客的吗？！,0
还有，举凡是中国的垄断企业、不是垄断的中国企业、商家，还能有不宰客的吗？！,0
#三亚春节宰客#不是真的才怪。,0
中国人何必为难中国人呢,0
钱固然重要，但买不来素质。,0
/流泪#三亚春节宰客#对于恶意攻击三亚的人，将依法追究责任--------好可怕呀！！！！,0
会不会又来个异地抓人呢？？？？,0
摘掉他们头上的乌纱帽就OK了！,0
别自由行游，跟团走要好点。,0
#三亚春节宰客#我到三亚也被宰过……,0
#三亚春节宰客#当然被宰过，他们还是一条龙，出租司机、开饭店，遇到游客想吃海鲜，就专门往宰人的地方拉。,0
个例反映的是行业内部的范指，应该好好地规范！！,0
你们调查了？,0
#三亚春节宰客#这就是我昨天结束三亚之旅的感受。,0
治理海南只有请薄熙来这样的领导人才有希望，其他领导人对海南的顽症没有良方，治不了，您不信，走着瞧，10年内还是这样污浊的旅游环境和空气。,0
一味为了经济效益。,0
支持三亚独立算了，以后去得签证,0
#三亚春节宰客#冰冻三尺非一日之寒，海南旅游被宰不是新话题，多年前就是这样，只是这次被披露出来。,0
#三亚春节宰客#他要是敢宰我，我就先把他宰了！,0
/右哼哼,0
以前靠卖玳瑁、珍珠、珊瑚等旅游纪念品宰客，现在在吃的上面宰客最多。,0
当然，其他旅游景点宰客情况也不少，就连那些景区门票价格也可以称得上是宰人了。,0
有次家人去三清山旅游，两只鸭1600元。,0
还没有检查自己的问题，就已经想到了先来威胁受害者了——尽管这个受害者还只能称为“受害嫌疑人”,0
#三亚春节宰客#纠其根源，管理只是一方面，更深层的意义大家可能忽略了！,0
就像办事不送礼大家都感觉不正常一下，只是把不正常的事给正常化了！,0
不光是三亚，国内很多著名旅游圣地都有这样的情况！,0
